Date,Open,High,Low,Close,Adj Close,Volume
1989-07-14,329.959991,331.890015,327.130005,331.839996,331.839996,183480000
1989-07-17,331.779999,333.019989,331.019989,332.440002,332.440002,131960000
1989-07-18,332.420013,332.440002,330.750000,331.350006,331.350006,152350000
1989-07-19,331.369995,335.730011,331.350006,335.730011,335.730011,215740000
1989-07-20,335.739990,337.399994,333.220001,333.510010,333.510010,204590000
1989-07-21,333.500000,335.910004,332.459991,335.899994,335.899994,174880000
1989-07-24,335.899994,335.899994,333.440002,333.670013,333.670013,136260000
1989-07-25,333.670013,336.290009,332.600006,333.880005,333.880005,179270000
1989-07-26,333.880005,338.049988,333.190002,338.049988,338.049988,188270000
1989-07-27,338.049988,342.000000,338.049988,341.989990,341.989990,213680000
1989-07-28,341.940002,342.959991,341.299988,342.149994,342.149994,180610000
1989-07-31,342.130005,346.079987,342.019989,346.079987,346.079987,166650000
1989-08-01,346.079987,347.989990,342.929993,343.750000,343.750000,225280000
1989-08-02,343.750000,344.339996,342.470001,344.339996,344.339996,181760000
1989-08-03,344.339996,345.220001,343.809998,344.739990,344.739990,168690000
1989-08-04,344.739990,345.420013,342.600006,343.920013,343.920013,169750000
1989-08-07,343.920013,349.420013,343.910004,349.410004,349.410004,197580000
1989-08-08,349.410004,349.839996,348.279999,349.350006,349.350006,200340000
1989-08-09,349.299988,351.000000,346.859985,346.940002,346.940002,209900000
1989-08-10,346.940002,349.779999,345.309998,348.250000,348.250000,198660000
1989-08-11,348.279999,351.179993,344.010010,344.739990,344.739990,197550000
1989-08-14,344.709991,345.440002,341.959991,343.059998,343.059998,142010000
1989-08-15,343.059998,345.029999,343.049988,344.709991,344.709991,148770000
1989-08-16,344.709991,346.369995,344.709991,345.660004,345.660004,150060000
1989-08-17,345.660004,346.390015,342.970001,344.450012,344.450012,157560000
1989-08-18,344.450012,346.029999,343.890015,346.029999,346.029999,145810000
1989-08-21,346.029999,346.250000,340.549988,340.670013,340.670013,136800000
1989-08-22,340.670013,341.250000,339.000000,341.190002,341.190002,141930000
1989-08-23,341.190002,344.799988,341.190002,344.700012,344.700012,159640000
1989-08-24,344.700012,351.519989,344.700012,351.519989,351.519989,225520000
1989-08-25,351.519989,352.730011,350.089996,350.519989,350.519989,165930000
1989-08-28,350.519989,352.089996,349.079987,352.089996,352.089996,131180000
1989-08-29,352.089996,352.119995,348.859985,349.839996,349.839996,175210000
1989-08-30,349.839996,352.269989,348.660004,350.649994,350.649994,174350000
1989-08-31,350.649994,351.450012,350.209991,351.450012,351.450012,144820000
1989-09-01,351.450012,353.899994,350.880005,353.730011,353.730011,133300000
1989-09-05,353.730011,354.130005,351.820007,352.559998,352.559998,145180000
1989-09-06,352.559998,352.559998,347.980011,349.239990,349.239990,161800000
1989-09-07,349.239990,350.309998,348.149994,348.350006,348.350006,160160000
1989-09-08,348.350006,349.179993,345.739990,348.760010,348.760010,154090000
1989-09-11,348.760010,348.760010,345.910004,347.660004,347.660004,126020000
1989-09-12,347.660004,349.459991,347.500000,348.700012,348.700012,142140000
1989-09-13,348.700012,350.100006,345.459991,345.459991,345.459991,175330000
1989-09-14,345.459991,345.609985,342.549988,343.160004,343.160004,149250000
1989-09-15,343.160004,345.059998,341.369995,345.059998,345.059998,234860000
1989-09-18,345.059998,346.839996,344.600006,346.730011,346.730011,136940000
1989-09-19,346.730011,348.170013,346.440002,346.549988,346.549988,141610000
1989-09-20,346.549988,347.269989,346.179993,346.470001,346.470001,136640000
1989-09-21,346.470001,348.459991,344.959991,345.700012,345.700012,146930000
1989-09-22,345.700012,347.570007,345.690002,347.049988,347.049988,133350000
1989-09-25,347.049988,347.049988,343.700012,344.230011,344.230011,121130000
1989-09-26,344.230011,347.019989,344.130005,344.329987,344.329987,158350000
1989-09-27,344.329987,345.470001,342.850006,345.100006,345.100006,158400000
1989-09-28,345.100006,348.609985,345.100006,348.600006,348.600006,164240000
1989-09-29,348.600006,350.309998,348.119995,349.149994,349.149994,155300000
1989-10-02,349.149994,350.989990,348.350006,350.869995,350.869995,127410000
1989-10-03,350.869995,354.730011,350.850006,354.709991,354.709991,182550000
1989-10-04,354.709991,357.489990,354.709991,356.940002,356.940002,194590000
1989-10-05,356.940002,357.630005,356.279999,356.970001,356.970001,177890000
1989-10-06,356.970001,359.049988,356.970001,358.779999,358.779999,172520000
1989-10-09,358.760010,359.859985,358.059998,359.799988,359.799988,86810000
1989-10-10,359.799988,360.440002,358.109985,359.130005,359.130005,147560000
1989-10-11,359.130005,359.130005,356.079987,356.989990,356.989990,164070000
1989-10-12,356.989990,356.989990,354.910004,355.390015,355.390015,160120000
1989-10-13,355.390015,355.529999,332.809998,333.649994,333.649994,251170000
1989-10-16,333.649994,342.869995,327.119995,342.850006,342.850006,416290000
1989-10-17,342.839996,342.850006,335.690002,341.160004,341.160004,224070000
1989-10-18,341.160004,343.390015,339.029999,341.760010,341.760010,166900000
1989-10-19,341.760010,348.820007,341.760010,347.130005,347.130005,198120000
1989-10-20,347.040009,347.570007,344.470001,347.160004,347.160004,164830000
1989-10-23,347.109985,348.190002,344.220001,344.829987,344.829987,135860000
1989-10-24,344.829987,344.829987,335.130005,343.700012,343.700012,237960000
1989-10-25,343.700012,344.510010,341.959991,342.500000,342.500000,155650000
1989-10-26,342.500000,342.500000,337.200012,337.929993,337.929993,175240000
1989-10-27,337.929993,337.970001,333.260010,335.059998,335.059998,170330000
1989-10-30,335.059998,337.040009,334.480011,335.070007,335.070007,126630000
1989-10-31,335.079987,340.859985,335.070007,340.359985,340.359985,176100000
1989-11-01,340.359985,341.739990,339.790009,341.200012,341.200012,154240000
1989-11-02,341.200012,341.200012,336.609985,338.480011,338.480011,152440000
1989-11-03,338.480011,339.670013,337.369995,337.619995,337.619995,131500000
1989-11-06,337.609985,337.619995,332.329987,332.609985,332.609985,135480000
1989-11-07,332.609985,334.820007,330.910004,334.809998,334.809998,163000000
1989-11-08,334.809998,339.410004,334.809998,338.149994,338.149994,170150000
1989-11-09,338.149994,338.730011,336.209991,336.570007,336.570007,143390000
1989-11-10,336.570007,339.100006,336.570007,339.100006,339.100006,131800000
1989-11-13,339.079987,340.510010,337.929993,339.549988,339.549988,140750000
1989-11-14,339.549988,340.410004,337.059998,337.989990,337.989990,143170000
1989-11-15,338.000000,340.540009,337.140015,340.540009,340.540009,155130000
1989-11-16,340.540009,341.019989,338.929993,340.579987,340.579987,148370000
1989-11-17,340.579987,342.239990,339.850006,341.609985,341.609985,151020000
1989-11-20,341.609985,341.899994,338.290009,339.350006,339.350006,128170000
1989-11-21,339.350006,340.209991,337.529999,339.589996,339.589996,147900000
1989-11-22,339.589996,341.920013,339.589996,341.910004,341.910004,145730000
1989-11-24,341.920013,344.239990,341.910004,343.970001,343.970001,86290000
1989-11-27,343.980011,346.239990,343.970001,345.609985,345.609985,149390000
1989-11-28,345.609985,346.329987,344.410004,345.769989,345.769989,153770000
1989-11-29,345.769989,345.769989,343.359985,343.600006,343.600006,147270000
1989-11-30,343.600006,346.500000,343.570007,345.989990,345.989990,153200000
1989-12-01,346.010010,351.880005,345.989990,350.630005,350.630005,199200000
1989-12-04,350.630005,351.510010,350.320007,351.410004,351.410004,150360000
1989-12-05,351.410004,352.239990,349.579987,349.579987,349.579987,154640000
1989-12-06,349.579987,349.940002,347.910004,348.549988,348.549988,145850000
1989-12-07,348.549988,349.839996,346.000000,347.589996,347.589996,161980000
1989-12-08,347.600006,349.600006,347.589996,348.690002,348.690002,144910000
1989-12-11,348.679993,348.739990,346.390015,348.559998,348.559998,147130000
1989-12-12,348.559998,352.209991,348.410004,351.730011,351.730011,176820000
1989-12-13,351.700012,354.100006,351.649994,352.750000,352.750000,184660000
1989-12-14,352.739990,352.750000,350.079987,350.929993,350.929993,178700000
1989-12-15,350.970001,351.859985,346.079987,350.140015,350.140015,240390000
1989-12-18,350.140015,350.880005,342.190002,343.690002,343.690002,184750000
1989-12-19,343.690002,343.739990,339.630005,342.459991,342.459991,186060000
1989-12-20,342.500000,343.700012,341.790009,342.839996,342.839996,176520000
1989-12-21,342.839996,345.029999,342.839996,344.779999,344.779999,175150000
1989-12-22,344.779999,347.529999,344.760010,347.420013,347.420013,120980000
1989-12-26,347.420013,347.869995,346.529999,346.809998,346.809998,77610000
1989-12-27,346.839996,349.119995,346.809998,348.809998,348.809998,133740000
1989-12-28,348.799988,350.679993,348.760010,350.670013,350.670013,128030000
1989-12-29,350.679993,353.410004,350.670013,353.399994,353.399994,145940000
1990-01-02,353.399994,359.690002,351.980011,359.690002,359.690002,162070000
1990-01-03,359.690002,360.589996,357.890015,358.760010,358.760010,192330000
1990-01-04,358.760010,358.760010,352.890015,355.670013,355.670013,177000000
1990-01-05,355.670013,355.670013,351.350006,352.200012,352.200012,158530000
1990-01-08,352.200012,354.239990,350.540009,353.790009,353.790009,140110000
1990-01-09,353.829987,354.170013,349.609985,349.619995,349.619995,155210000
1990-01-10,349.619995,349.619995,344.320007,347.309998,347.309998,175990000
1990-01-11,347.309998,350.140015,347.309998,348.529999,348.529999,154390000
1990-01-12,348.529999,348.529999,339.489990,339.929993,339.929993,183880000
1990-01-15,339.929993,339.940002,336.570007,337.000000,337.000000,140590000
1990-01-16,337.000000,340.750000,333.369995,340.750000,340.750000,186070000
1990-01-17,340.769989,342.010010,336.260010,337.399994,337.399994,170470000
1990-01-18,337.399994,338.380005,333.980011,338.190002,338.190002,178590000
1990-01-19,338.190002,340.480011,338.190002,339.149994,339.149994,185590000
1990-01-22,339.140015,339.959991,330.279999,330.380005,330.380005,148380000
1990-01-23,330.380005,332.760010,328.670013,331.609985,331.609985,179300000
1990-01-24,331.609985,331.709991,324.170013,330.260010,330.260010,207830000
1990-01-25,330.260010,332.329987,325.329987,326.079987,326.079987,172270000
1990-01-26,326.089996,328.579987,321.440002,325.799988,325.799988,198190000
1990-01-29,325.799988,327.309998,321.790009,325.200012,325.200012,150770000
1990-01-30,325.200012,325.730011,319.829987,322.980011,322.980011,186030000
1990-01-31,322.980011,329.079987,322.980011,329.079987,329.079987,189660000
1990-02-01,329.079987,329.859985,327.760010,328.790009,328.790009,154580000
1990-02-02,328.790009,332.100006,328.089996,330.920013,330.920013,164400000
1990-02-05,330.920013,332.160004,330.450012,331.850006,331.850006,130950000
1990-02-06,331.850006,331.859985,328.200012,329.660004,329.660004,134070000
1990-02-07,329.660004,333.760010,326.549988,333.750000,333.750000,186710000
1990-02-08,333.750000,336.089996,332.000000,332.959991,332.959991,176240000
1990-02-09,333.019989,334.600006,332.410004,333.619995,333.619995,146910000
1990-02-12,333.619995,333.619995,329.970001,330.079987,330.079987,118390000
1990-02-13,330.079987,331.609985,327.920013,331.019989,331.019989,144490000
1990-02-14,331.019989,333.200012,330.640015,332.010010,332.010010,138530000
1990-02-15,332.010010,335.209991,331.609985,334.890015,334.890015,174620000
1990-02-16,334.890015,335.640015,332.420013,332.720001,332.720001,166840000
1990-02-20,332.720001,332.720001,326.260010,327.989990,327.989990,147300000
1990-02-21,327.910004,328.170013,324.470001,327.670013,327.670013,159240000
1990-02-22,327.670013,330.980011,325.700012,325.700012,325.700012,184320000
1990-02-23,325.700012,326.149994,322.100006,324.149994,324.149994,148490000
1990-02-26,324.160004,328.670013,323.980011,328.670013,328.670013,148900000
1990-02-27,328.679993,331.940002,328.470001,330.260010,330.260010,152590000
1990-02-28,330.260010,333.480011,330.160004,331.890015,331.890015,184400000
1990-03-01,331.890015,334.399994,331.079987,332.739990,332.739990,157930000
1990-03-02,332.739990,335.540009,332.720001,335.540009,335.540009,164330000
1990-03-05,335.540009,336.380005,333.489990,333.739990,333.739990,140110000
1990-03-06,333.739990,337.929993,333.570007,337.929993,337.929993,143640000
1990-03-07,337.929993,338.839996,336.329987,336.950012,336.950012,163580000
1990-03-08,336.950012,340.660004,336.950012,340.269989,340.269989,170900000
1990-03-09,340.119995,340.269989,336.839996,337.929993,337.929993,150410000
1990-03-12,337.929993,339.079987,336.140015,338.670013,338.670013,114790000
1990-03-13,338.670013,338.670013,335.359985,336.000000,336.000000,145440000
1990-03-14,336.000000,337.630005,334.929993,336.869995,336.869995,145060000
1990-03-15,336.869995,338.910004,336.869995,338.070007,338.070007,144410000
1990-03-16,338.070007,341.910004,338.070007,341.910004,341.910004,222520000
1990-03-19,341.910004,343.760010,339.119995,343.529999,343.529999,142300000
1990-03-20,343.529999,344.489990,340.869995,341.570007,341.570007,177320000
1990-03-21,341.570007,342.339996,339.559998,339.739990,339.739990,130990000
1990-03-22,339.739990,339.769989,333.619995,335.690002,335.690002,175930000
1990-03-23,335.690002,337.579987,335.690002,337.220001,337.220001,132070000
1990-03-26,337.220001,339.739990,337.220001,337.630005,337.630005,116110000
1990-03-27,337.630005,341.500000,337.029999,341.500000,341.500000,131610000
1990-03-28,341.500000,342.579987,340.600006,342.000000,342.000000,142300000
1990-03-29,342.000000,342.070007,339.769989,340.790009,340.790009,132190000
1990-03-30,340.790009,341.410004,338.209991,339.940002,339.940002,139340000
1990-04-02,339.940002,339.940002,336.329987,338.700012,338.700012,124360000
1990-04-03,338.700012,343.760010,338.700012,343.640015,343.640015,154310000
1990-04-04,343.640015,344.119995,340.399994,341.089996,341.089996,159530000
1990-04-05,341.089996,342.850006,340.630005,340.730011,340.730011,144170000
1990-04-06,340.730011,341.730011,338.940002,340.079987,340.079987,137490000
1990-04-09,340.079987,341.829987,339.880005,341.369995,341.369995,114970000
1990-04-10,341.369995,342.410004,340.619995,342.070007,342.070007,136020000
1990-04-11,342.070007,343.000000,341.260010,341.920013,341.920013,141080000
1990-04-12,341.920013,344.790009,341.910004,344.339996,344.339996,142470000
1990-04-16,344.339996,347.299988,344.100006,344.739990,344.739990,142810000
1990-04-17,344.739990,345.190002,342.059998,344.679993,344.679993,127990000
1990-04-18,344.679993,345.329987,340.109985,340.720001,340.720001,147130000
1990-04-19,340.720001,340.720001,337.589996,338.089996,338.089996,152930000
1990-04-20,338.089996,338.519989,333.410004,335.119995,335.119995,174260000
1990-04-23,335.119995,335.119995,330.089996,331.049988,331.049988,136150000
1990-04-24,331.049988,332.970001,329.709991,330.359985,330.359985,137360000
1990-04-25,330.359985,332.739990,330.359985,332.029999,332.029999,133480000
1990-04-26,332.029999,333.760010,330.670013,332.920013,332.920013,141330000
1990-04-27,332.920013,333.570007,328.709991,329.109985,329.109985,130630000
1990-04-30,329.109985,331.309998,327.760010,330.799988,330.799988,122750000
1990-05-01,330.799988,332.829987,330.799988,332.250000,332.250000,149020000
1990-05-02,332.250000,334.480011,332.149994,334.480011,334.480011,141610000
1990-05-03,334.480011,337.019989,334.470001,335.570007,335.570007,145560000
1990-05-04,335.579987,338.459991,335.170013,338.390015,338.390015,140550000
1990-05-07,338.390015,341.070007,338.109985,340.529999,340.529999,132760000
1990-05-08,340.529999,342.029999,340.170013,342.010010,342.010010,144230000
1990-05-09,342.010010,343.079987,340.899994,342.859985,342.859985,152220000
1990-05-10,342.869995,344.980011,342.769989,343.820007,343.820007,158460000
1990-05-11,343.820007,352.309998,343.820007,352.000000,352.000000,234040000
1990-05-14,352.000000,358.410004,351.950012,354.750000,354.750000,225410000
1990-05-15,354.750000,355.089996,352.839996,354.279999,354.279999,165730000
1990-05-16,354.269989,354.679993,351.950012,354.000000,354.000000,159810000
1990-05-17,354.000000,356.920013,354.000000,354.470001,354.470001,164770000
1990-05-18,354.470001,354.640015,352.519989,354.640015,354.640015,162520000
1990-05-21,354.640015,359.070007,353.779999,358.000000,358.000000,166280000
1990-05-22,358.000000,360.500000,356.089996,358.429993,358.429993,203350000
1990-05-23,358.429993,359.290009,356.989990,359.290009,359.290009,172330000
1990-05-24,359.290009,359.559998,357.869995,358.410004,358.410004,155140000
1990-05-25,358.410004,358.410004,354.320007,354.579987,354.579987,120250000
1990-05-29,354.579987,360.649994,354.549988,360.649994,360.649994,137410000
1990-05-30,360.649994,362.260010,360.000000,360.859985,360.859985,199540000
1990-05-31,360.859985,361.839996,360.230011,361.230011,361.230011,165690000
1990-06-01,361.260010,363.519989,361.209991,363.160004,363.160004,187860000
1990-06-04,363.160004,367.850006,362.429993,367.399994,367.399994,175520000
1990-06-05,367.399994,368.779999,365.489990,366.640015,366.640015,199720000
1990-06-06,366.640015,366.640015,364.420013,364.959991,364.959991,164030000
1990-06-07,365.920013,365.920013,361.600006,363.149994,363.149994,160360000
1990-06-08,363.149994,363.489990,357.679993,358.709991,358.709991,142600000
1990-06-11,358.709991,361.630005,357.700012,361.630005,361.630005,119550000
1990-06-12,361.630005,367.269989,361.149994,366.250000,366.250000,157100000
1990-06-13,366.250000,367.089996,364.510010,364.899994,364.899994,158910000
1990-06-14,364.899994,364.899994,361.640015,362.899994,362.899994,135770000
1990-06-15,362.890015,363.140015,360.709991,362.910004,362.910004,205130000
1990-06-18,362.910004,362.910004,356.880005,356.880005,356.880005,133470000
1990-06-19,356.880005,358.899994,356.179993,358.470001,358.470001,134930000
1990-06-20,358.470001,359.910004,357.000000,359.100006,359.100006,137420000
1990-06-21,359.100006,360.880005,357.630005,360.470001,360.470001,138570000
1990-06-22,360.519989,363.200012,355.309998,355.429993,355.429993,172570000
1990-06-25,355.420013,356.410004,351.910004,352.309998,352.309998,133100000
1990-06-26,352.320007,356.089996,351.850006,352.059998,352.059998,141420000
1990-06-27,352.059998,355.890015,351.230011,355.140015,355.140015,146620000
1990-06-28,355.160004,357.630005,355.160004,357.630005,357.630005,136120000
1990-06-29,357.640015,359.089996,357.299988,358.019989,358.019989,145510000
1990-07-02,358.019989,359.579987,357.540009,359.540009,359.540009,130200000
1990-07-03,359.540009,360.730011,359.440002,360.160004,360.160004,130050000
1990-07-05,360.160004,360.160004,354.859985,355.679993,355.679993,128320000
1990-07-06,355.690002,359.019989,354.640015,358.420013,358.420013,111730000
1990-07-09,358.420013,360.049988,358.109985,359.519989,359.519989,119390000
1990-07-10,359.519989,359.739990,356.410004,356.489990,356.489990,147630000
1990-07-11,356.489990,361.230011,356.489990,361.230011,361.230011,162220000
1990-07-12,361.230011,365.459991,360.570007,365.440002,365.440002,213180000
1990-07-13,365.450012,369.679993,365.450012,367.309998,367.309998,215600000
1990-07-16,367.309998,369.779999,367.309998,368.950012,368.950012,149430000
1990-07-17,368.950012,369.399994,364.989990,367.519989,367.519989,176790000
1990-07-18,367.519989,367.519989,362.950012,364.220001,364.220001,168760000
1990-07-19,364.220001,365.320007,361.290009,365.320007,365.320007,161990000
1990-07-20,365.320007,366.640015,361.579987,361.609985,361.609985,177810000
1990-07-23,361.609985,361.609985,350.089996,355.309998,355.309998,209030000
1990-07-24,355.309998,356.089996,351.459991,355.790009,355.790009,181920000
1990-07-25,355.790009,357.519989,354.799988,357.089996,357.089996,163530000
1990-07-26,357.089996,357.470001,353.950012,355.910004,355.910004,155040000
1990-07-27,355.899994,355.940002,352.140015,353.440002,353.440002,149070000
1990-07-30,353.440002,355.549988,351.149994,355.549988,355.549988,146470000
1990-07-31,355.549988,357.540009,353.910004,356.149994,356.149994,175380000
1990-08-01,356.149994,357.350006,353.820007,355.519989,355.519989,178260000
1990-08-02,355.519989,355.519989,349.730011,351.480011,351.480011,253090000
1990-08-03,351.480011,351.480011,338.200012,344.859985,344.859985,295880000
1990-08-06,344.859985,344.859985,333.269989,334.429993,334.429993,240400000
1990-08-07,334.429993,338.630005,332.220001,334.829987,334.829987,231580000
1990-08-08,334.829987,339.209991,334.829987,338.350006,338.350006,190400000
1990-08-09,338.350006,340.559998,337.559998,339.940002,339.940002,155810000
1990-08-10,339.899994,339.899994,334.220001,335.519989,335.519989,145340000
1990-08-13,335.390015,338.880005,332.019989,338.839996,338.839996,122820000
1990-08-14,338.839996,340.959991,337.190002,339.390015,339.390015,130320000
1990-08-15,339.390015,341.920013,339.380005,340.059998,340.059998,136710000
1990-08-16,340.059998,340.059998,332.390015,332.390015,332.390015,138850000
1990-08-17,332.359985,332.359985,324.630005,327.829987,327.829987,212560000
1990-08-20,327.829987,329.899994,327.070007,328.510010,328.510010,129630000
1990-08-21,328.510010,328.510010,318.779999,321.859985,321.859985,194630000
1990-08-22,321.859985,324.149994,316.549988,316.549988,316.549988,175550000
1990-08-23,316.549988,316.549988,306.559998,307.059998,307.059998,250440000
1990-08-24,307.059998,311.649994,306.179993,311.510010,311.510010,199040000
1990-08-27,311.549988,323.109985,311.549988,321.440002,321.440002,160150000
1990-08-28,321.440002,322.200012,320.250000,321.339996,321.339996,127660000
1990-08-29,321.339996,325.829987,320.869995,324.190002,324.190002,134240000
1990-08-30,324.190002,324.570007,317.820007,318.709991,318.709991,120890000
1990-08-31,318.709991,322.570007,316.589996,322.559998,322.559998,96480000
1990-09-04,322.559998,323.089996,319.109985,323.089996,323.089996,92940000
1990-09-05,323.089996,324.519989,320.989990,324.390015,324.390015,120610000
1990-09-06,324.390015,324.390015,319.369995,320.459991,320.459991,125620000
1990-09-07,320.459991,324.179993,319.709991,323.399994,323.399994,123800000
1990-09-10,323.420013,326.529999,320.309998,321.630005,321.630005,119730000
1990-09-11,321.630005,322.179993,319.600006,321.040009,321.040009,113220000
1990-09-12,321.040009,322.549988,319.600006,322.540009,322.540009,129890000
1990-09-13,322.510010,322.510010,318.019989,318.649994,318.649994,123390000
1990-09-14,318.649994,318.649994,314.760010,316.829987,316.829987,133390000
1990-09-17,316.829987,318.049988,315.209991,317.769989,317.769989,110600000
1990-09-18,317.769989,318.850006,314.269989,318.600006,318.600006,141130000
1990-09-19,318.600006,319.350006,316.250000,316.600006,316.600006,147530000
1990-09-20,316.600006,316.600006,310.549988,311.480011,311.480011,145100000
1990-09-21,311.529999,312.170013,307.980011,311.320007,311.320007,201050000
1990-09-24,311.299988,311.299988,303.579987,304.589996,304.589996,164070000
1990-09-25,305.459991,308.269989,304.230011,308.260010,308.260010,155940000
1990-09-26,308.260010,308.279999,303.049988,305.059998,305.059998,155570000
1990-09-27,305.059998,307.470001,299.100006,300.970001,300.970001,182690000
1990-09-28,300.970001,306.049988,295.980011,306.049988,306.049988,201010000
1990-10-01,306.100006,314.940002,306.100006,314.940002,314.940002,202210000
1990-10-02,314.940002,319.690002,314.940002,315.209991,315.209991,188360000
1990-10-03,315.209991,316.260010,310.700012,311.399994,311.399994,135490000
1990-10-04,311.399994,313.399994,308.589996,312.690002,312.690002,145410000
1990-10-05,312.690002,314.790009,305.760010,311.500000,311.500000,153380000
1990-10-08,311.500000,315.029999,311.500000,313.480011,313.480011,99470000
1990-10-09,313.459991,313.459991,305.089996,305.100006,305.100006,145610000
1990-10-10,305.089996,306.429993,299.209991,300.390015,300.390015,169190000
1990-10-11,300.390015,301.450012,294.510010,295.459991,295.459991,180060000
1990-10-12,295.450012,301.679993,295.220001,300.029999,300.029999,187940000
1990-10-15,300.029999,304.790009,296.410004,303.230011,303.230011,164980000
1990-10-16,303.230011,304.339996,298.119995,298.920013,298.920013,149570000
1990-10-17,298.920013,301.500000,297.790009,298.760010,298.760010,161260000
1990-10-18,298.750000,305.739990,298.750000,305.739990,305.739990,204110000
1990-10-19,305.739990,312.480011,305.739990,312.480011,312.480011,221480000
1990-10-22,312.480011,315.829987,310.470001,314.760010,314.760010,152650000
1990-10-23,314.760010,315.059998,312.059998,312.359985,312.359985,146300000
1990-10-24,312.359985,313.510010,310.739990,312.600006,312.600006,149290000
1990-10-25,312.600006,313.709991,309.700012,310.170013,310.170013,141460000
1990-10-26,310.170013,310.170013,304.709991,304.709991,304.709991,130190000
1990-10-29,304.739990,307.410004,300.690002,301.880005,301.880005,133980000
1990-10-30,301.880005,304.359985,299.440002,304.059998,304.059998,153450000
1990-10-31,304.059998,305.700012,302.329987,304.000000,304.000000,156060000
1990-11-01,303.989990,307.269989,301.609985,307.019989,307.019989,159270000
1990-11-02,307.019989,311.940002,306.880005,311.850006,311.850006,168700000
1990-11-05,311.850006,314.609985,311.410004,314.589996,314.589996,147510000
1990-11-06,314.589996,314.760010,311.429993,311.619995,311.619995,142660000
1990-11-07,311.619995,311.619995,305.790009,306.010010,306.010010,149130000
1990-11-08,306.010010,309.769989,305.029999,307.609985,307.609985,155570000
1990-11-09,307.609985,313.779999,307.609985,313.739990,313.739990,145160000
1990-11-12,313.739990,319.769989,313.730011,319.480011,319.480011,161390000
1990-11-13,319.480011,319.480011,317.260010,317.670013,317.670013,160240000
1990-11-14,317.660004,321.700012,317.230011,320.399994,320.399994,179310000
1990-11-15,320.399994,320.399994,316.130005,317.019989,317.019989,151370000
1990-11-16,317.019989,318.799988,314.989990,317.119995,317.119995,165440000
1990-11-19,317.149994,319.390015,317.149994,319.339996,319.339996,140950000
1990-11-20,319.339996,319.339996,315.309998,315.309998,315.309998,161170000
1990-11-21,315.309998,316.149994,312.420013,316.029999,316.029999,140660000
1990-11-23,316.029999,317.299988,315.059998,315.100006,315.100006,63350000
1990-11-26,315.079987,316.510010,311.480011,316.510010,316.510010,131540000
1990-11-27,316.510010,318.690002,315.799988,318.100006,318.100006,147590000
1990-11-28,318.109985,319.959991,317.619995,317.950012,317.950012,145490000
1990-11-29,317.950012,317.950012,315.029999,316.420013,316.420013,140920000
1990-11-30,316.420013,323.019989,315.420013,322.220001,322.220001,192350000
1990-12-03,322.230011,324.899994,322.230011,324.100006,324.100006,177000000
1990-12-04,324.109985,326.769989,321.970001,326.350006,326.350006,185820000
1990-12-05,326.359985,329.920013,325.660004,329.920013,329.920013,205820000
1990-12-06,329.940002,333.980011,328.369995,329.070007,329.070007,256380000
1990-12-07,329.089996,329.390015,326.390015,327.750000,327.750000,164950000
1990-12-10,327.750000,328.970001,326.149994,328.890015,328.890015,138650000
1990-12-11,328.880005,328.880005,325.649994,326.440002,326.440002,145330000
1990-12-12,326.440002,330.359985,326.440002,330.190002,330.190002,182270000
1990-12-13,330.140015,330.579987,328.769989,329.339996,329.339996,162110000
1990-12-14,329.339996,329.339996,325.160004,326.820007,326.820007,151010000
1990-12-17,326.820007,326.820007,324.459991,326.019989,326.019989,118560000
1990-12-18,326.019989,330.429993,325.750000,330.049988,330.049988,176460000
1990-12-19,330.040009,330.799988,329.390015,330.200012,330.200012,180380000
1990-12-20,330.200012,330.739990,326.940002,330.119995,330.119995,174700000
1990-12-21,330.119995,332.470001,330.119995,331.750000,331.750000,233400000
1990-12-24,331.739990,331.739990,329.160004,329.899994,329.899994,57200000
1990-12-26,329.890015,331.690002,329.890015,330.850006,330.850006,78730000
1990-12-27,330.850006,331.040009,328.230011,328.290009,328.290009,102900000
1990-12-28,328.290009,328.720001,327.239990,328.720001,328.720001,111030000
1990-12-31,328.709991,330.230011,327.500000,330.220001,330.220001,114130000
1991-01-02,330.200012,330.750000,326.450012,326.450012,326.450012,126280000
1991-01-03,326.459991,326.529999,321.899994,321.910004,321.910004,141450000
1991-01-04,321.910004,322.350006,318.869995,321.000000,321.000000,140820000
1991-01-07,320.970001,320.970001,315.440002,315.440002,315.440002,130610000
1991-01-08,315.440002,316.970001,313.790009,314.899994,314.899994,143390000
1991-01-09,314.899994,320.730011,310.929993,311.489990,311.489990,191100000
1991-01-10,311.510010,314.769989,311.510010,314.529999,314.529999,124510000
1991-01-11,314.529999,315.239990,313.589996,315.230011,315.230011,123050000
1991-01-14,315.230011,315.230011,309.350006,312.489990,312.489990,120830000
1991-01-15,312.489990,313.730011,311.839996,313.730011,313.730011,110000000
1991-01-16,313.730011,316.940002,312.940002,316.170013,316.170013,134560000
1991-01-17,316.250000,327.970001,316.250000,327.970001,327.970001,319080000
1991-01-18,327.929993,332.230011,327.079987,332.230011,332.230011,226770000
1991-01-21,332.230011,332.230011,328.869995,331.059998,331.059998,136290000
1991-01-22,331.059998,331.260010,327.829987,328.309998,328.309998,177060000
1991-01-23,328.299988,331.040009,327.929993,330.209991,330.209991,168620000
1991-01-24,330.209991,335.829987,330.190002,334.779999,334.779999,223150000
